model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,car_age,mileage_per_year,engine_category,fuel_efficiency,tax_category,price_segment
 Fiesta,2018,10799,Manual,12064,Petrol,145,65.7,1.0,8,1340.4444444444443,small,high,medium,Economy
 Fiesta,2017,8499,Manual,15364,Petrol,145,65.7,1.0,9,1536.4,small,high,medium,Budget
 Ka+,2019,9999,Manual,3000,Petrol,145,47.9,1.2,7,375.0,small,medium,medium,Economy
 Ka+,2019,9999,Manual,2500,Petrol,145,47.9,1.2,7,312.5,small,medium,medium,Economy
 Focus,2016,10695,Manual,19518,Diesel,0,74.3,1.5,10,1774.3636363636363,medium,high,low,Economy
 Fiesta,2018,10495,Manual,20526,Petrol,145,65.7,1.0,8,2280.6666666666665,small,high,medium,Economy
 Focus,2017,12295,Manual,14288,Petrol,145,58.9,1.0,9,1428.8,small,medium,medium,Premium
 EcoSport,2019,16295,Semi-Auto,109,Petrol,145,45.6,1.0,7,13.625,small,medium,medium,Luxury
 Fiesta,2017,8995,Manual,17103,Diesel,0,78.5,1.5,9,1710.3,medium,high,low,Budget
 Fiesta,2018,11395,Manual,9826,Petrol,145,58.9,1.0,8,1091.7777777777778,small,medium,medium,Premium
 Fiesta,2017,8995,Manual,24282,Petrol,0,65.7,1.0,9,2428.2,small,high,low,Budget
 Fiesta,2017,8995,Manual,6306,Petrol,145,64.2,1.1,9,630.6,small,high,medium,Budget
 Mondeo,2017,12495,Manual,30911,Diesel,145,74.3,1.5,9,3091.1,medium,high,medium,Premium
 Focus,2018,15995,Manual,14794,Diesel,145,74.3,1.5,8,1643.7777777777778,medium,high,medium,Luxury
 Mondeo,2017,10495,Manual,38633,Diesel,0,78.5,1.5,9,3863.3,medium,high,low,Economy
 Edge,2017,17995,Manual,42359,Diesel,160,48.7,2.0,9,4235.9,medium,medium,medium,Luxury
 S-MAX,2015,14995,Semi-Auto,30702,Diesel,145,52.3,2.0,11,2558.5,medium,medium,medium,Premium
 EcoSport,2018,13495,Semi-Auto,32000,Petrol,150,48.7,1.0,8,3555.5555555555557,small,medium,medium,Premium
 Kuga,2015,13499,Manual,36278,Diesel,150,54.3,2.0,11,3023.1666666666665,medium,medium,medium,Premium
 Fiesta,2014,4200,Manual,40700,Petrol,30,54.3,1.2,12,3130.769230769231,small,medium,low,Budget
 Fiesta,2017,9500,Manual,25539,Petrol,145,65.7,1.0,9,2553.9,small,high,medium,Economy
 Edge,2017,21999,Manual,22000,Diesel,150,47.9,2.0,9,2200.0,medium,medium,medium,Luxury
 Fiesta,2017,9999,Manual,4082,Petrol,150,65.7,1.0,9,408.2,small,high,medium,Economy
 Fiesta,2018,11999,Manual,16000,Petrol,150,65.7,1.0,8,1777.7777777777778,small,high,medium,Premium
 Focus,2018,12999,Manual,16500,Petrol,150,60.1,1.0,8,1833.3333333333333,small,high,medium,Premium
 Mondeo,2017,12999,Semi-Auto,27500,Diesel,125,58.9,2.0,9,2750.0,medium,medium,medium,Premium
 Focus,2018,10995,Manual,33313,Diesel,150,74.3,1.5,8,3701.4444444444443,medium,high,medium,Economy
 Fiesta,2018,17495,Manual,11092,Petrol,150,40.3,1.5,8,1232.4444444444443,medium,medium,medium,Luxury
 Focus,2017,9995,Manual,52132,Diesel,150,74.3,1.5,9,5213.2,medium,high,medium,Economy
 Focus,2019,16495,Manual,4211,Petrol,145,60.1,1.0,7,526.375,small,high,medium,Luxury
 Fiesta,2017,9495,Manual,16884,Petrol,145,65.7,1.0,9,1688.4,small,high,medium,Economy
 Focus,2017,16995,Manual,17493,Diesel,145,67.3,2.0,9,1749.3,medium,high,medium,Luxury
 Focus,2018,15995,Manual,29649,Diesel,145,67.3,2.0,8,3294.3333333333335,medium,high,medium,Luxury
 Fiesta,2016,8495,Manual,17431,Petrol,125,54.3,1.2,10,1584.6363636363637,small,medium,medium,Budget
 Fiesta,2016,8995,Manual,15635,Petrol,0,65.7,1.0,10,1421.3636363636363,small,high,low,Budget
 Fiesta,2017,9995,Manual,11925,Petrol,0,65.7,1.0,9,1192.5,small,high,low,Economy
 Fiesta,2017,8995,Manual,14264,Petrol,0,65.7,1.0,9,1426.4,small,high,low,Budget
 Fiesta,2017,9495,Manual,13310,Petrol,145,65.7,1.0,9,1331.0,small,high,medium,Economy
 Edge,2016,19995,Semi-Auto,32736,Diesel,160,48.7,2.0,10,2976.0,medium,medium,medium,Luxury
 Edge,2018,28495,Automatic,13726,Diesel,145,37.2,2.0,8,1525.111111111111,medium,low,medium,Luxury
 Focus,2017,8995,Manual,60680,Diesel,0,74.3,1.5,9,6068.0,medium,high,low,Budget
 Kuga,2018,18295,Manual,9997,Diesel,145,54.3,1.5,8,1110.7777777777778,medium,medium,medium,Luxury
 Kuga,2018,18995,Manual,7624,Diesel,145,54.3,1.5,8,847.1111111111111,medium,medium,medium,Luxury
 Kuga,2018,18495,Manual,11435,Diesel,145,54.3,1.5,8,1270.5555555555557,medium,medium,medium,Luxury
 Focus,2018,13495,Semi-Auto,7672,Petrol,145,51.4,1.0,8,852.4444444444445,small,medium,medium,Premium
 Fiesta,2018,12895,Manual,6446,Petrol,145,57.7,1.0,8,716.2222222222222,small,medium,medium,Premium
 Focus,2019,17495,Manual,6130,Petrol,145,60.1,1.0,7,766.25,small,high,medium,Luxury
 Fiesta,2016,7295,Manual,25846,Petrol,125,54.3,1.2,10,2349.6363636363635,small,medium,medium,Budget
 Focus,2016,8995,Manual,33744,Diesel,0,74.3,1.5,10,3067.6363636363635,medium,high,low,Budget
 Focus,2018,14995,Manual,16611,Petrol,145,60.1,1.0,8,1845.6666666666667,small,high,medium,Premium
 Fiesta,2015,7991,Manual,28000,Petrol,125,54.3,1.2,11,2333.3333333333335,small,medium,medium,Budget
 Fiesta,2014,6491,Manual,48319,Diesel,0,76.4,1.5,12,3716.846153846154,medium,high,low,Budget
 S-MAX,2017,18995,Semi-Auto,44229,Diesel,160,51.4,2.0,9,4422.9,medium,medium,medium,Luxury
 Focus,2015,7761,Manual,50356,Petrol,20,61.4,1.0,11,4196.333333333333,small,high,low,Budget
 Fiesta,2017,8242,Manual,21211,Petrol,0,65.7,1.0,9,2121.1,small,high,low,Budget
 Focus,2015,9291,Manual,51731,Diesel,0,74.3,1.5,11,4310.916666666667,medium,high,low,Economy
 C-MAX,2017,11124,Manual,28249,Petrol,145,55.4,1.0,9,2824.9,small,medium,medium,Economy
 Kuga,2015,12489,Manual,52942,Diesel,145,54.3,2.0,11,4411.833333333333,medium,medium,medium,Premium
 Kuga,2013,8000,Manual,69878,Diesel,145,53.3,2.0,13,4991.285714285715,medium,medium,medium,Budget
 Fiesta,2015,8000,Manual,29787,Petrol,0,65.7,1.0,11,2482.25,small,high,low,Budget
 C-MAX,2015,7489,Semi-Auto,34025,Diesel,160,51.4,2.0,11,2835.4166666666665,medium,medium,medium,Budget
 Fiesta,2018,11529,Manual,30958,Petrol,145,65.7,1.0,8,3439.777777777778,small,high,medium,Premium
 Fiesta,2018,11529,Manual,34742,Petrol,145,65.7,1.0,8,3860.222222222222,small,high,medium,Premium
 Mondeo,2016,11995,Manual,35437,Diesel,20,68.9,2.0,10,3221.5454545454545,medium,high,low,Premium
 Fiesta,2017,8695,Manual,30078,Diesel,0,78.5,1.5,9,3007.8,medium,high,low,Budget
 Fiesta,2019,13495,Manual,5014,Petrol,145,58.9,1.0,7,626.75,small,medium,medium,Premium
 Fiesta,2016,8995,Manual,24659,Petrol,0,65.7,1.0,10,2241.7272727272725,small,high,low,Budget
 Fiesta,2017,8995,Manual,23851,Petrol,125,54.3,1.2,9,2385.1,small,medium,medium,Budget
 EcoSport,2018,13995,Manual,17044,Petrol,145,54.3,1.0,8,1893.7777777777778,small,medium,medium,Premium
 Fiesta,2018,9995,Manual,13997,Petrol,145,64.2,1.1,8,1555.2222222222222,small,high,medium,Economy
 Focus,2017,11995,Manual,22572,Diesel,145,74.3,1.5,9,2257.2,medium,high,medium,Premium
 Focus,2017,10395,Manual,18636,Petrol,20,60.1,1.0,9,1863.6,small,high,low,Economy
 EcoSport,2018,13995,Manual,21762,Petrol,145,54.3,1.0,8,2418.0,small,medium,medium,Premium
 Focus,2019,15480,Manual,2485,Petrol,145,60.1,1.0,7,310.625,small,high,medium,Luxury
 Focus,2019,15810,Manual,11795,Diesel,145,74.3,1.5,7,1474.375,medium,high,medium,Luxury
 Focus,2017,10250,Manual,16000,Diesel,145,74.3,1.5,9,1600.0,medium,high,medium,Economy
 Focus,2019,16360,Manual,4022,Petrol,145,60.1,1.0,7,502.75,small,high,medium,Luxury
 Focus,2019,17170,Manual,5641,Petrol,145,60.1,1.0,7,705.125,small,high,medium,Luxury
 Fiesta,2018,10990,Manual,20563,Petrol,145,65.7,1.0,8,2284.777777777778,small,high,medium,Economy
 EcoSport,2018,12491,Manual,13400,Petrol,145,54.3,1.0,8,1488.888888888889,small,medium,medium,Premium
 S-MAX,2017,16998,Semi-Auto,35940,Diesel,145,52.3,2.0,9,3594.0,medium,medium,medium,Luxury
 Fiesta,2019,13140,Manual,873,Petrol,145,48.7,1.1,7,109.125,small,medium,medium,Premium
 Fiesta,2019,13140,Manual,2619,Petrol,145,48.7,1.1,7,327.375,small,medium,medium,Premium
 Fiesta,2019,13050,Manual,2279,Petrol,145,48.7,1.1,7,284.875,small,medium,medium,Premium
 Focus,2019,19970,Manual,1566,Petrol,145,49.6,1.0,7,195.75,small,medium,medium,Luxury
 Kuga,2013,8260,Manual,54766,Diesel,200,47.9,2.0,13,3911.8571428571427,medium,medium,high,Budget
 C-MAX,2017,11890,Manual,10419,Diesel,20,68.9,1.5,9,1041.9,medium,high,low,Premium
 Focus,2013,5991,Manual,55173,Petrol,30,56.5,1.0,13,3940.9285714285716,small,medium,low,Budget
 Focus,2014,7542,Semi-Auto,29222,Petrol,160,44.8,1.6,12,2247.846153846154,medium,medium,medium,Budget
 Focus,2019,17991,Manual,3276,Diesel,145,61.4,1.5,7,409.5,medium,high,medium,Luxury
 Fiesta,2015,7641,Manual,36182,Petrol,0,65.7,1.0,11,3015.1666666666665,small,high,low,Budget
 Focus,2013,5850,Manual,66020,Diesel,20,67.3,1.6,13,4715.714285714285,medium,high,low,Budget
 Fiesta,2019,16230,Semi-Auto,1002,Petrol,145,48.7,1.0,7,125.25,small,medium,medium,Luxury
 Fiesta,2018,10499,Manual,9987,Petrol,145,65.7,1.0,8,1109.6666666666667,small,high,medium,Economy
 B-MAX,2013,5489,Manual,51882,Petrol,145,47.1,1.4,13,3705.8571428571427,medium,medium,medium,Budget
 Focus,2016,10491,Semi-Auto,13500,Petrol,165,44.8,1.6,10,1227.2727272727273,medium,medium,medium,Economy
 Fiesta,2017,9502,Manual,25099,Petrol,0,65.7,1.0,9,2509.9,small,high,low,Economy
 Mondeo,2013,8362,Manual,40100,Diesel,30,61.4,2.0,13,2864.285714285714,medium,high,low,Budget
 Focus,2013,5611,Manual,62262,Petrol,30,56.5,1.0,13,4447.285714285715,small,medium,low,Budget
 Fiesta,2013,9000,Semi-Auto,33700,Petrol,145,47.9,1.6,13,2407.1428571428573,medium,medium,medium,Economy
 Kuga,2014,11500,Manual,38755,Diesel,145,53.3,2.0,12,2981.153846153846,medium,medium,medium,Premium
 Fiesta,2017,11100,Manual,22403,Petrol,150,65.7,1.0,9,2240.3,small,high,medium,Economy
 Fiesta,2016,8190,Manual,23500,Petrol,0,65.7,1.0,10,2136.3636363636365,small,high,low,Budget
 B-MAX,2017,9998,Manual,12293,Petrol,30,55.4,1.0,9,1229.3,small,medium,low,Economy
 Ka+,2018,9598,Manual,1972,Petrol,145,47.9,1.2,8,219.11111111111111,small,medium,medium,Economy
 Kuga,2017,14498,Manual,19106,Diesel,145,64.2,1.5,9,1910.6,medium,high,medium,Premium
 Focus,2016,9698,Manual,23243,Diesel,0,74.3,1.5,10,2113.0,medium,high,low,Economy
 Fiesta,2015,9490,Semi-Auto,25860,Petrol,0,57.7,1.0,11,2155.0,small,medium,low,Economy
 Fiesta,2017,10290,Manual,10609,Petrol,0,65.7,1.0,9,1060.9,small,high,low,Economy
 Fiesta,2016,9790,Manual,22892,Petrol,0,65.7,1.0,10,2081.090909090909,small,high,low,Economy
 Focus,2014,7295,Manual,52828,Diesel,20,67.3,1.6,12,4063.6923076923076,medium,high,low,Budget
 C-MAX,2015,8498,Manual,45198,Diesel,20,68.9,1.5,11,3766.5,medium,high,low,Budget
 Fiesta,2017,9498,Manual,8790,Petrol,0,65.7,1.0,9,879.0,small,high,low,Economy
 Focus,2019,17410,Manual,2852,Petrol,145,60.1,1.0,7,356.5,small,high,medium,Luxury
 EcoSport,2019,16298,Manual,6513,Petrol,150,51.4,1.0,7,814.125,small,medium,medium,Luxury
 Focus,2018,19298,Manual,21362,Petrol,145,41.5,2.0,8,2373.5555555555557,medium,medium,medium,Luxury
 C-MAX,2014,6298,Manual,93102,Petrol,30,55.4,1.0,12,7161.692307692308,small,medium,low,Budget
 Fiesta,2016,6698,Manual,41825,Petrol,125,54.3,1.2,10,3802.2727272727275,small,medium,medium,Budget
 C-MAX,2018,12698,Manual,2087,Petrol,150,49.6,1.0,8,231.88888888888889,small,medium,medium,Premium
 Kuga,2018,17998,Manual,12305,Petrol,150,45.6,1.5,8,1367.2222222222222,medium,medium,medium,Luxury
 Kuga,2017,16798,Manual,13804,Diesel,125,60.1,2.0,9,1380.4,medium,high,medium,Luxury
 Fiesta,2013,4998,Manual,47643,Petrol,30,54.3,1.2,13,3403.0714285714284,small,medium,low,Budget
 B-MAX,2017,9998,Manual,8346,Petrol,150,47.1,1.4,9,834.6,medium,medium,medium,Economy
 Focus,2017,18030,Manual,15310,Diesel,145,67.3,2.0,9,1531.0,medium,high,medium,Luxury
 Kuga,2014,12200,Automatic,35180,Petrol,260,36.7,1.6,12,2706.153846153846,medium,low,high,Premium
 Kuga,2015,9241,Manual,46727,Diesel,125,60.1,2.0,11,3893.9166666666665,medium,high,medium,Economy
 C-MAX,2016,9780,Manual,9359,Petrol,30,55.4,1.0,10,850.8181818181819,small,medium,low,Economy
 EcoSport,2017,10390,Manual,8082,Petrol,125,53.3,1.0,9,808.2,small,medium,medium,Economy
 B-MAX,2016,8060,Automatic,20089,Petrol,160,44.1,1.6,10,1826.2727272727273,medium,medium,medium,Budget
 B-MAX,2017,8600,Manual,28820,Diesel,0,74.4,1.5,9,2882.0,medium,high,low,Budget
 Focus,2015,10390,Semi-Auto,13655,Petrol,160,44.8,1.6,11,1137.9166666666667,medium,medium,medium,Economy
 Fiesta,2017,10998,Manual,14466,Petrol,0,65.7,1.0,9,1446.6,small,high,low,Economy
 Fiesta,2018,10498,Manual,8324,Petrol,150,55.4,1.1,8,924.8888888888889,small,medium,medium,Economy
 EcoSport,2017,9750,Manual,12797,Petrol,125,53.3,1.0,9,1279.7,small,medium,medium,Economy
 EcoSport,2019,17350,Semi-Auto,1379,Petrol,145,45.6,1.0,7,172.375,small,medium,medium,Luxury
 C-MAX,2019,13241,Manual,12210,Petrol,145,48.7,1.0,7,1526.25,small,medium,medium,Premium
 Edge,2019,32490,Semi-Auto,7015,Diesel,145,37.2,2.0,7,876.875,medium,low,medium,Luxury
 EcoSport,2017,8991,Manual,19546,Petrol,125,52.3,1.0,9,1954.6,small,medium,medium,Budget
 Fiesta,2018,11491,Manual,10600,Petrol,145,65.7,1.0,8,1177.7777777777778,small,high,medium,Premium
 Fiesta,2018,9991,Manual,6155,Petrol,145,55.4,1.1,8,683.8888888888889,small,medium,medium,Economy
 Kuga,2019,22470,Automatic,6511,Diesel,145,42.2,2.0,7,813.875,medium,medium,medium,Luxury
 EcoSport,2019,16590,Manual,4833,Petrol,145,51.4,1.0,7,604.125,small,medium,medium,Luxury
 Kuga,2017,16798,Manual,35667,Diesel,145,54.3,2.0,9,3566.7,medium,medium,medium,Luxury
 Focus,2019,16998,Manual,17819,Petrol,145,60.1,1.0,7,2227.375,small,high,medium,Luxury
 S-MAX,2017,17998,Manual,16575,Diesel,125,56.5,2.0,9,1657.5,medium,medium,medium,Luxury
 Focus,2017,10498,Manual,33324,Diesel,145,74.3,1.5,9,3332.4,medium,high,medium,Economy
 Focus,2019,16498,Automatic,12325,Petrol,145,41.5,1.0,7,1540.625,small,medium,medium,Luxury
 Focus,2019,14498,Manual,13574,Petrol,145,58.9,1.0,7,1696.75,small,medium,medium,Premium
 Fiesta,2017,8995,Manual,13229,Petrol,145,64.2,1.1,9,1322.9,small,high,medium,Budget
 Fiesta,2017,10995,Manual,16520,Petrol,145,62.8,1.0,9,1652.0,small,high,medium,Economy
 Fiesta,2017,8995,Manual,16571,Petrol,125,54.3,1.2,9,1657.1,small,medium,medium,Budget
 EcoSport,2018,14595,Semi-Auto,22357,Petrol,145,48.7,1.0,8,2484.1111111111113,small,medium,medium,Premium
 Kuga,2018,18995,Manual,13890,Diesel,145,54.3,2.0,8,1543.3333333333333,medium,medium,medium,Luxury
 Focus,2017,10995,Manual,21263,Petrol,20,60.1,1.0,9,2126.3,small,high,low,Economy
 Fiesta,2017,10698,Manual,18747,Petrol,145,65.7,1.0,9,1874.7,small,high,medium,Economy
 Kuga,2019,19298,Manual,12369,Petrol,145,39.2,1.5,7,1546.125,medium,low,medium,Luxury
 Grand C-MAX,2018,12298,Manual,43496,Petrol,145,47.1,1.0,8,4832.888888888889,small,medium,medium,Premium
 Fiesta,2019,14998,Manual,7118,Petrol,150,60.1,1.0,7,889.75,small,high,medium,Premium
 Fiesta,2016,8470,Manual,32111,Petrol,0,65.7,1.0,10,2919.181818181818,small,high,low,Budget
 Fiesta,2019,12920,Manual,4520,Petrol,145,48.7,1.1,7,565.0,small,medium,medium,Premium
 Focus,2019,17320,Automatic,1865,Diesel,145,67.3,1.5,7,233.125,medium,high,medium,Luxury
 EcoSport,2015,7991,Manual,18156,Petrol,125,52.3,1.0,11,1513.0,small,medium,medium,Budget
 Focus,2019,19180,Manual,7008,Petrol,145,60.1,1.0,7,876.0,small,high,medium,Luxury
 Fiesta,2019,13020,Manual,3652,Petrol,145,48.7,1.1,7,456.5,small,medium,medium,Premium
 Fiesta,2019,13030,Manual,3262,Petrol,145,48.7,1.1,7,407.75,small,medium,medium,Premium
 Focus,2019,15650,Manual,2068,Petrol,145,58.9,1.0,7,258.5,small,medium,medium,Luxury
 Focus,2019,20100,Manual,4905,Diesel,145,74.3,1.5,7,613.125,medium,high,medium,Luxury
 Fiesta,2019,13020,Manual,3561,Petrol,145,48.7,1.1,7,445.125,small,medium,medium,Premium
 Focus,2018,18060,Manual,18660,Diesel,145,67.3,2.0,8,2073.3333333333335,medium,high,medium,Luxury
 Fiesta,2019,14690,Manual,8500,Petrol,145,58.9,1.0,7,1062.5,small,medium,medium,Premium
 Focus,2019,15380,Manual,6955,Petrol,145,60.1,1.0,7,869.375,small,high,medium,Luxury
 Fiesta,2018,10298,Manual,15833,Petrol,145,64.2,1.1,8,1759.2222222222222,small,high,medium,Economy
 Fiesta,2018,12798,Manual,10546,Petrol,150,62.8,1.0,8,1171.7777777777778,small,high,medium,Premium
 Fiesta,2017,8571,Semi-Auto,40798,Petrol,145,57.7,1.0,9,4079.8,small,medium,medium,Budget
 Kuga,2017,11051,Manual,34445,Petrol,150,45.6,1.5,9,3444.5,medium,medium,medium,Economy
 C-MAX,2017,9171,Manual,41984,Diesel,20,68.9,1.5,9,4198.4,medium,high,low,Economy
 Fiesta,2017,8550,Manual,55836,Petrol,0,65.7,1.0,9,5583.6,small,high,low,Budget
 Focus,2017,9991,Manual,21755,Petrol,20,60.1,1.0,9,2175.5,small,high,low,Economy
 Fiesta,2017,9270,Manual,11589,Petrol,0,65.7,1.0,9,1158.9,small,high,low,Economy
 Fiesta,2013,5970,Manual,27997,Petrol,30,54.3,1.2,13,1999.7857142857142,small,medium,low,Budget
 B-MAX,2016,8998,Manual,12309,Diesel,0,74.4,1.5,10,1119.0,medium,high,low,Budget
 Focus,2019,16998,Manual,13039,Petrol,145,60.1,1.0,7,1629.875,small,high,medium,Luxury
 Focus,2017,12798,Manual,16703,Petrol,145,57.7,1.0,9,1670.3,small,medium,medium,Premium
 Fiesta,2017,8998,Manual,23192,Petrol,0,65.7,1.0,9,2319.2,small,high,low,Budget
 Kuga,2016,14298,Manual,41026,Diesel,145,54.3,2.0,10,3729.6363636363635,medium,medium,medium,Premium
 C-MAX,2016,10298,Manual,9627,Petrol,30,55.4,1.0,10,875.1818181818181,small,medium,low,Economy
 Fiesta,2017,9498,Manual,16654,Petrol,150,64.2,1.1,9,1665.4,small,high,medium,Economy
 Fiesta,2019,14330,Manual,4500,Petrol,145,58.9,1.0,7,562.5,small,medium,medium,Premium
 C-MAX,2016,7757,Manual,52102,Diesel,20,68.9,1.5,10,4736.545454545455,medium,high,low,Budget
 Focus,2017,11498,Manual,20120,Diesel,145,74.3,1.5,9,2012.0,medium,high,medium,Premium
 Fiesta,2018,11200,Manual,16482,Petrol,145,56.5,1.0,8,1831.3333333333333,small,medium,medium,Economy
 Fiesta,2018,10600,Manual,24751,Petrol,145,56.5,1.0,8,2750.1111111111113,small,medium,medium,Economy
 Fiesta,2018,10160,Manual,24953,Petrol,145,56.5,1.0,8,2772.5555555555557,small,medium,medium,Economy
 Fiesta,2018,11270,Manual,27401,Petrol,145,56.5,1.0,8,3044.5555555555557,small,medium,medium,Economy
 Fiesta,2017,7350,Manual,18504,Petrol,125,54.3,1.2,9,1850.4,small,medium,medium,Budget
 Focus,2014,7330,Semi-Auto,47067,Petrol,160,44.8,1.6,12,3620.5384615384614,medium,medium,medium,Budget
 Fiesta,2016,6800,Manual,45040,Diesel,0,78.5,1.5,10,4094.5454545454545,medium,high,low,Budget
 Fiesta,2018,10600,Manual,22727,Petrol,145,56.5,1.0,8,2525.222222222222,small,medium,medium,Economy
 Fiesta,2018,11500,Manual,11110,Petrol,145,56.5,1.0,8,1234.4444444444443,small,medium,medium,Premium
 Fiesta,2018,10100,Manual,25949,Petrol,145,56.5,1.0,8,2883.222222222222,small,medium,medium,Economy
 Fiesta,2016,9291,Manual,20000,Petrol,0,65.7,1.0,10,1818.1818181818182,small,high,low,Economy
 EcoSport,2018,12995,Manual,12954,Petrol,145,54.3,1.0,8,1439.3333333333333,small,medium,medium,Premium
 Fiesta,2015,7630,Manual,18608,Petrol,0,65.7,1.0,11,1550.6666666666667,small,high,low,Budget
 Fiesta,2013,5640,Manual,55568,Diesel,0,76.4,1.5,13,3969.1428571428573,medium,high,low,Budget
 Fiesta,2015,7300,Manual,24074,Petrol,0,65.7,1.0,11,2006.1666666666667,small,high,low,Budget
 Fiesta,2016,6140,Manual,77075,Petrol,0,65.7,1.0,10,7006.818181818182,small,high,low,Budget
 Fiesta,2013,7361,Manual,27413,Petrol,0,65.7,1.0,13,1958.0714285714287,small,high,low,Budget
 Focus,2014,6936,Manual,71250,Diesel,0,74.3,1.5,12,5480.7692307692305,medium,high,low,Budget
 Focus,2015,6920,Manual,62251,Diesel,0,74.3,1.5,11,5187.583333333333,medium,high,low,Budget
 Focus,2013,6365,Manual,59669,Petrol,30,56.5,1.0,13,4262.071428571428,small,medium,low,Budget
 B-MAX,2013,5281,Manual,63785,Diesel,20,70.6,1.6,13,4556.071428571428,medium,high,low,Budget
 Mondeo,2015,14991,Automatic,28996,Petrol,240,38.2,2.0,11,2416.3333333333335,medium,low,high,Premium
 Focus,2018,12691,Manual,21364,Petrol,150,60.1,1.0,8,2373.777777777778,small,high,medium,Premium
 Mondeo,2015,7561,Manual,98438,Diesel,30,64.2,2.0,11,8203.166666666666,medium,high,low,Budget
 Fiesta,2018,13321,Manual,8701,Petrol,145,62.8,1.0,8,966.7777777777778,small,high,medium,Premium
 Focus,2016,8591,Manual,43200,Diesel,0,74.3,1.5,10,3927.2727272727275,medium,high,low,Budget
 Edge,2016,17991,Manual,30000,Diesel,160,48.7,2.0,10,2727.2727272727275,medium,medium,medium,Luxury
 Focus,2016,8991,Manual,41429,Diesel,0,74.3,1.5,10,3766.2727272727275,medium,high,low,Budget
 S-MAX,2017,17295,Manual,16634,Diesel,125,56.5,2.0,9,1663.4,medium,medium,medium,Luxury
 Fiesta,2018,10691,Manual,33733,Petrol,145,62.8,1.0,8,3748.1111111111113,small,high,medium,Economy
 Fiesta,2016,7841,Manual,30200,Petrol,0,65.7,1.0,10,2745.4545454545455,small,high,low,Budget
 Focus,2015,6598,Manual,71314,Diesel,0,74.3,1.5,11,5942.833333333333,medium,high,low,Budget
 Edge,2017,18990,Manual,18111,Diesel,145,48.7,2.0,9,1811.1,medium,medium,medium,Luxury
 EcoSport,2016,10484,Semi-Auto,19961,Petrol,160,44.8,1.5,10,1814.6363636363637,medium,medium,medium,Economy
 Focus,2016,12792,Manual,29229,Diesel,20,67.3,2.0,10,2657.181818181818,medium,high,low,Premium
 Fiesta,2018,14296,Manual,16398,Petrol,145,55.4,1.0,8,1822.0,small,medium,medium,Premium
 Focus,2019,20999,Manual,3805,Petrol,145,46.3,1.5,7,475.625,medium,medium,medium,Luxury
 Kuga,2017,14999,Manual,9588,Diesel,145,60.1,2.0,9,958.8,medium,high,medium,Premium
 Fiesta,2017,9897,Manual,19201,Petrol,145,65.7,1.0,9,1920.1,small,high,medium,Economy
 Fiesta,2018,11399,Manual,19089,Petrol,145,65.7,1.0,8,2121.0,small,high,medium,Premium
 Fiesta,2018,9499,Manual,12000,Petrol,145,65.7,1.0,8,1333.3333333333333,small,high,medium,Economy
 Focus,2018,11999,Manual,14929,Petrol,145,60.1,1.0,8,1658.7777777777778,small,high,medium,Premium
 EcoSport,2019,16999,Manual,2500,Petrol,145,51.4,1.0,7,312.5,small,medium,medium,Luxury
 Focus,2017,10499,Manual,35047,Diesel,0,74.3,1.5,9,3504.7,medium,high,low,Economy
 Fiesta,2014,5788,Manual,52587,Diesel,0,85.6,1.6,12,4045.153846153846,medium,high,low,Budget
 Kuga,2017,17825,Manual,13000,Diesel,145,54.3,2.0,9,1300.0,medium,medium,medium,Luxury
 Fiesta,2016,7990,Manual,35261,Petrol,0,65.7,1.0,10,3205.5454545454545,small,high,low,Budget
